"arm","x","est","lo","hi"
"A",3.90414707065649,0.08037193059223,0.070646783573826,0.0922155980174582
"A",3.99710295329117,0.0786321944265284,0.068917093097226,0.0902205702028412
"A",4.09005883592585,0.076898800853508,0.0672836578352416,0.0882997157129123
"A",4.18301471856053,0.0751717250867156,0.0656690196189955,0.0864363497724647
"A",4.27597060119521,0.073450942443632,0.0639847507952759,0.0844750498351411
"A",4.36892648382989,0.0717364283452047,0.0623254622633234,0.0825295253912358
"A",4.46188236646456,0.0700281583153815,0.0606777150122945,0.0806722653102394
"A",4.55483824909924,0.068326107980648,0.059048825484109,0.0788227080946392
"A",4.64779413173392,0.0666302530695658,0.0574132552100238,0.0769872675581398
"A",4.7407500143686,0.064940569412314,0.0557583739163562,0.075187748202147
"A",4.83370589700328,0.0632570329402323,0.054067560581318,0.0734187755474238
"A",4.92666177963796,0.0615796196853668,0.0523840374675776,0.071677740122707
"A",5.01961766227264,0.0599083057800174,0.0507636533016936,0.0699470941723273
"A",5.11257354490731,0.0582430674562878,0.0491246098176029,0.0682109341508632
"A",5.20552942754199,0.0565838810456378,0.0474782526477542,0.0665424593769316
"A",5.29848531017667,0.0549307229784373,0.0458167434352533,0.0648036460157506
"A",5.39144119281135,0.0532835697835224,0.0442495124184156,0.0631512240576894
"A",5.48439707544603,0.0516423980877546,0.0426222379110065,0.0614589944409035
"A",5.57735295808071,0.0500071846155809,0.0410102739021072,0.0597672799223358
"A",5.67030884071538,0.0483779061885965,0.0393679802435028,0.0581031431634792
"A",5.76326472335006,0.0467545397251101,0.037730590463422,0.0563859275472009
"A",5.85622060598474,0.0451370622397104,0.0361106277696754,0.0547390794908261
"A",5.94917648861942,0.0435254508428352,0.0344601598215156,0.0530757592764651
"A",6.0421323712541,0.0419196827403428,0.0328003924230845,0.0514301517759155
"A",6.13508825388878,0.0403197352330846,0.0311934695398004,0.0497930555277058
"A",6.22804413652345,0.038725585716481,0.0295839285196071,0.0481513954658414
"A",6.32100001915813,0.0371372116800978,0.0279525663116219,0.046550458118004
"A",6.41395590179281,0.0355545907072262,0.0263361591885591,0.0449686844067355
"A",6.50691178442749,0.0339777004744637,0.024740729778694,0.0433516470625109
"A",6.59986766706217,0.0324065187512974,0.0231558366905781,0.0417194467443945
"A",6.69282354969685,0.0308410233996894,0.0215850759338976,0.0401748923790844
"A",6.78577943233153,0.029281192373664,0.0200276858722734,0.0385964168874735
"A",6.8787353149662,0.0277270037188969,0.0184638758770445,0.0369856423979708
"A",6.97169119760088,0.0261784355723066,0.0169026465053751,0.0354127649039999
"A",7.06464708023556,0.0246354661616472,0.0153187332755537,0.0338370270574784
"A",7.15760296287024,0.0230980738051041,0.0137755531560535,0.0322883753521855
"A",7.25055884550492,0.0215662369108903,0.0121960023585995,0.030740386382294
"A",7.3435147281396,0.020039933976846,0.010672772823802,0.0292342432669538
"A",7.43647061077427,0.0185191435900392,0.00909306264532393,0.0277146979463779
"A",7.52942649340895,0.0170038444263686,0.00750899857841153,0.0261951020019556
"A",7.62238237604363,0.0154940152501682,0.00595333969671986,0.02470105138651
"A",7.71533825867831,0.013989634913814,0.00443271536497899,0.0231924521558236
"A",7.80829414131299,0.0124906823573322,0.00287403093220742,0.0217325854978256
"A",7.90125002394767,0.0109971366080099,0.00132023412024896,0.0202678348794568
"A",7.99420590658234,0.00950897678000709,-0.000142836837853768,0.0188039199052705
"A",8.08716178921702,0.00802618207397057,-0.00162262775921577,0.0173152733543209
"A",8.1801176718517,0.00654873177665002,-0.00311061015049816,0.0158888309045438
"A",8.27307355448638,0.00507660526051559,-0.00461597746860076,0.014427153279391
"A",8.36602943712106,0.00360978198337751,-0.00611848149546274,0.0130185865687317
"A",8.45898531975574,0.00214824148800731,-0.00756888559799512,0.0115726468316334
"A",8.55194120239041,0.000691963401761015,-0.00900984633555888,0.0101415605366942
"A",8.64489708502509,-0.000759072563795919,-0.0104846595372563,0.00873377414463464
"A",8.73785296765977,-0.00220488661326191,-0.0119869129258068,0.00735668663987249
"A",8.83080885029445,-0.00364549886777079,-0.0134914201606908,0.00592907596909551
"A",8.92376473292913,-0.00508092936536145,-0.0149853081111736,0.00451020571478652
"A",9.01672061556381,-0.00651119806134598,-0.0164679973191689,0.00313540153061416
"A",9.10967649819849,-0.00793632482867583,-0.0179366616823553,0.00172160942017661
"A",9.20263238083316,-0.00935632945830631,-0.0193603620152992,0.000301646107947261
